loan_id,no_of_dependents,education,self_employed,loan_term,cibil_score,loan_status,income_annum_usd,loan_amount_usd,residential_assets_usd,commercial_assets_usd,luxury_assets_usd,bank_assets_usd
3175,5, Not Graduate, No,6,510, Rejected,91566.26506024097,210843.3734939759,109638.55421686747,42168.67469879518,189156.6265060241,118072.2891566265
3176,4, Graduate, No,4,698, Approved,102409.63855421687,214457.8313253012,80722.89156626505,51807.22891566265,344578.313253012,96385.5421686747
3177,4, Not Graduate, Yes,18,408, Rejected,37349.39759036145,98795.18072289157,34939.75903614458,45783.132530120485,130120.48192771085,37349.39759036145
3178,3, Graduate, Yes,18,401, Rejected,59036.14457831325,157831.3253012048,68674.69879518072,49397.590361445786,197590.36144578314,43373.49397590361
3179,5, Not Graduate, Yes,14,418, Rejected,69879.51807228915,168674.6987951807,46987.951807228914,125301.2048192771,181927.7108433735,81927.7108433735
3180,0, Not Graduate, No,4,697, Approved,68674.69879518072,256626.5060240964,36144.57831325301,81927.7108433735,240963.85542168675,66265.06024096385
3181,4, Graduate, No,14,683, Rejected,38554.21686746988,146987.9518072289,-1204.8192771084337,13253.012048192772,90361.44578313253,34939.75903614458
3182,4, Not Graduate, Yes,16,763, Approved,96385.5421686747,379518.0722891566,179518.07228915664,106024.09638554217,212048.19277108434,107228.9156626506
3183,4, Not Graduate, No,6,336, Rejected,60240.96385542169,137349.39759036145,19277.10843373494,48192.77108433735,186746.98795180724,30120.481927710844
3184,2, Not Graduate, Yes,10,693, Approved,34939.75903614458,100000.0,90361.44578313253,22891.566265060243,116867.46987951807,51807.22891566265
3185,2, Not Graduate, No,18,745, Approved,77108.43373493975,287951.8072289157,178313.2530120482,48192.77108433735,196385.5421686747,84337.34939759035
3186,5, Graduate, No,18,629, Approved,75903.61445783133,271084.3373493976,3614.4578313253014,46987.951807228914,278313.2530120482,96385.5421686747
3187,0, Not Graduate, No,16,581, Approved,71084.3373493976,280722.8915662651,26506.024096385543,97590.36144578313,179518.07228915664,69879.51807228915
3188,1, Graduate, No,4,672, Approved,97590.36144578313,356626.5060240964,98795.18072289157,61445.78313253012,254216.8674698795,65060.24096385542
3189,5, Graduate, Yes,4,700, Approved,85542.1686746988,242168.6746987952,203614.4578313253,34939.75903614458,187951.80722891566,54216.867469879515
3190,1, Not Graduate, No,14,787, Approved,16867.469879518074,53012.048192771086,19277.10843373494,14457.831325301206,50602.409638554214,9638.55421686747
3191,3, Graduate, Yes,8,300, Rejected,27710.843373493975,96385.5421686747,50602.409638554214,45783.132530120485,87951.80722891567,14457.831325301206
3192,1, Graduate, No,4,655, Approved,89156.6265060241,193975.90361445784,265060.2409638554,155421.68674698795,304819.2771084337,51807.22891566265
3193,0, Graduate, Yes,12,572, Approved,63855.42168674699,160240.9638554217,50602.409638554214,30120.481927710844,216867.46987951806,85542.1686746988
3194,5, Graduate, Yes,2,663, Approved,92771.0843373494,197590.36144578314,13253.012048192772,178313.2530120482,190361.44578313254,46987.951807228914
3195,0, Not Graduate, No,16,726, Approved,60240.96385542169,128915.6626506024,19277.10843373494,13253.012048192772,189156.6265060241,57831.32530120482
3196,5, Not Graduate, Yes,12,680, Approved,72289.15662650602,148192.77108433735,137349.39759036145,63855.42168674699,166265.06024096385,87951.80722891567
3197,0, Graduate, No,2,685, Approved,16867.469879518074,32530.12048192771,40963.85542168675,9638.55421686747,65060.24096385542,15662.650602409638
3198,5, Not Graduate, Yes,6,762, Approved,113253.01204819277,278313.2530120482,149397.5903614458,122891.56626506025,268674.6987951807,79518.07228915663
3199,3, Not Graduate, No,18,768, Approved,62650.60240963855,207228.9156626506,110843.3734939759,66265.06024096385,140963.85542168675,45783.132530120485
3200,0, Graduate, No,8,504, Rejected,37349.39759036145,133734.93975903615,42168.67469879518,55421.68674698795,137349.39759036145,21686.746987951807
3201,3, Not Graduate, Yes,12,796, Approved,101204.81927710843,246987.9518072289,275903.6144578313,126506.02409638555,212048.19277108434,134939.7590361446
3202,0, Not Graduate, No,18,348, Rejected,14457.831325301206,34939.75903614458,4819.277108433735,14457.831325301206,34939.75903614458,7228.915662650603
3203,5, Not Graduate, Yes,6,717, Approved,57831.32530120482,157831.3253012048,100000.0,107228.9156626506,220481.92771084336,33734.93975903615
3204,5, Not Graduate, Yes,4,565, Approved,110843.3734939759,412048.1927710843,6024.096385542169,167469.8795180723,284337.3493975904,148192.77108433735
3205,2, Not Graduate, No,6,647, Approved,63855.42168674699,131325.3012048193,175903.61445783134,42168.67469879518,225301.2048192771,38554.21686746988
3206,3, Graduate, No,2,626, Approved,56626.50602409639,131325.3012048193,110843.3734939759,27710.843373493975,175903.61445783134,62650.60240963855
3207,0, Not Graduate, No,6,554, Approved,78313.2530120482,297590.3614457831,32530.12048192771,13253.012048192772,273493.9759036145,115662.65060240965
3208,4, Graduate, Yes,20,864, Approved,38554.21686746988,138554.2168674699,104819.27710843373,60240.96385542169,145783.1325301205,49397.590361445786
3209,4, Graduate, No,6,406, Rejected,55421.68674698795,150602.4096385542,130120.48192771085,2409.6385542168673,168674.6987951807,81927.7108433735
3210,5, Graduate, No,10,650, Approved,8433.734939759037,21686.746987951807,15662.650602409638,1204.8192771084337,18072.289156626506,3614.4578313253014
3211,5, Not Graduate, Yes,8,534, Rejected,91566.26506024097,198795.18072289156,107228.9156626506,124096.38554216867,300000.0,100000.0
3212,4, Graduate, No,8,872, Approved,14457.831325301206,31325.301204819276,19277.10843373494,25301.204819277107,32530.12048192771,10843.373493975903
3213,2, Graduate, No,12,845, Approved,61445.78313253012,198795.18072289156,145783.1325301205,108433.73493975903,137349.39759036145,68674.69879518072
3214,1, Not Graduate, Yes,14,792, Rejected,51807.22891566265,196385.5421686747,4819.277108433735,4819.277108433735,122891.56626506025,48192.77108433735
3215,4, Graduate, No,18,544, Rejected,3614.4578313253014,14457.831325301206,8433.734939759037,1204.8192771084337,9638.55421686747,1204.8192771084337
3216,2, Graduate, Yes,10,552, Approved,48192.77108433735,156626.5060240964,44578.31325301205,19277.10843373494,187951.80722891566,40963.85542168675
3217,5, Not Graduate, No,12,837, Approved,46987.951807228914,179518.07228915664,13253.012048192772,6024.096385542169,173493.97590361445,43373.49397590361
3218,0, Not Graduate, Yes,18,845, Approved,83132.53012048193,256626.5060240964,209638.55421686746,67469.8795180723,257831.3253012048,79518.07228915663
3219,4, Not Graduate, Yes,10,677, Approved,84337.34939759035,290361.4457831325,226506.02409638555,72289.15662650602,260240.9638554217,75903.61445783133
3220,1, Graduate, No,20,430, Rejected,75903.61445783133,220481.92771084336,156626.5060240964,15662.650602409638,277108.4337349398,110843.3734939759
3221,3, Graduate, Yes,12,887, Approved,107228.9156626506,271084.3373493976,280722.8915662651,130120.48192771085,403614.4578313253,114457.8313253012
3222,0, Not Graduate, Yes,8,544, Rejected,68674.69879518072,233734.93975903615,51807.22891566265,77108.43373493975,239759.0361445783,69879.51807228915
3223,4, Not Graduate, Yes,10,355, Rejected,62650.60240963855,220481.92771084336,4819.277108433735,45783.132530120485,127710.84337349398,40963.85542168675
3224,4, Graduate, No,4,540, Rejected,89156.6265060241,210843.3734939759,106024.09638554217,91566.26506024097,215662.65060240965,43373.49397590361
3225,5, Graduate, No,14,444, Rejected,78313.2530120482,192771.0843373494,13253.012048192772,95180.72289156627,278313.2530120482,95180.72289156627
3226,3, Graduate, No,14,567, Approved,74698.7951807229,179518.07228915664,14457.831325301206,109638.55421686747,250602.4096385542,106024.09638554217
3227,5, Not Graduate, Yes,20,513, Rejected,28915.66265060241,78313.2530120482,77108.43373493975,25301.204819277107,62650.60240963855,31325.301204819276
3228,0, Not Graduate, No,10,590, Approved,30120.481927710844,85542.1686746988,48192.77108433735,9638.55421686747,73493.97590361445,31325.301204819276
3229,2, Graduate, Yes,20,368, Rejected,32530.12048192771,102409.63855421687,59036.14457831325,54216.867469879515,71084.3373493976,25301.204819277107
3230,5, Not Graduate, No,6,413, Rejected,36144.57831325301,91566.26506024097,27710.843373493975,42168.67469879518,137349.39759036145,20481.927710843374
3231,4, Graduate, Yes,4,401, Rejected,73493.97590361445,163855.421686747,128915.6626506024,24096.385542168675,246987.9518072289,46987.951807228914
3232,3, Graduate, No,18,687, Approved,18072.289156626506,65060.24096385542,2409.6385542168673,4819.277108433735,54216.867469879515,20481.927710843374
3233,2, Graduate, No,14,577, Approved,78313.2530120482,169879.51807228915,55421.68674698795,144578.31325301205,302409.6385542169,46987.951807228914
3234,4, Not Graduate, No,10,576, Approved,2409.6385542168673,8433.734939759037,6024.096385542169,1204.8192771084337,4819.277108433735,3614.4578313253014
3235,1, Not Graduate, No,16,687, Approved,119277.10843373495,281927.7108433735,339759.0361445783,44578.31325301205,356626.5060240964,98795.18072289157
3236,4, Graduate, No,12,474, Rejected,66265.06024096385,139759.0361445783,21686.746987951807,28915.66265060241,242168.6746987952,67469.8795180723
3237,4, Graduate, No,6,709, Approved,14457.831325301206,53012.048192771086,33734.93975903615,27710.843373493975,49397.590361445786,20481.927710843374
3238,4, Graduate, Yes,18,438, Rejected,83132.53012048193,243373.4939759036,115662.65060240965,74698.7951807229,322891.5662650602,68674.69879518072
3239,3, Graduate, Yes,4,306, Approved,96385.5421686747,304819.2771084337,268674.6987951807,87951.80722891567,293975.9036144578,79518.07228915663
3240,3, Not Graduate, Yes,20,383, Rejected,49397.590361445786,167469.8795180723,22891.566265060243,27710.843373493975,190361.44578313254,45783.132530120485
3241,2, Graduate, No,20,563, Approved,16867.469879518074,56626.50602409639,4819.277108433735,27710.843373493975,33734.93975903615,16867.469879518074
3242,4, Not Graduate, Yes,20,371, Rejected,19277.10843373494,38554.21686746988,19277.10843373494,27710.843373493975,55421.68674698795,12048.192771084337
3243,1, Graduate, No,12,379, Rejected,25301.204819277107,50602.409638554214,32530.12048192771,25301.204819277107,97590.36144578313,30120.481927710844
3244,1, Not Graduate, No,18,897, Approved,106024.09638554217,363855.421686747,206024.09638554216,95180.72289156627,345783.1325301205,133734.93975903615
3245,3, Not Graduate, Yes,10,725, Approved,85542.1686746988,306024.0963855422,248192.77108433735,63855.42168674699,192771.0843373494,103614.4578313253
3246,1, Not Graduate, No,16,678, Approved,103614.4578313253,379518.0722891566,237349.39759036145,161445.7831325301,267469.8795180723,63855.42168674699
3247,2, Not Graduate, Yes,6,724, Approved,65060.24096385542,178313.2530120482,12048.192771084337,4819.277108433735,157831.3253012048,65060.24096385542
3248,3, Graduate, Yes,6,808, Approved,12048.192771084337,30120.481927710844,34939.75903614458,7228.915662650603,24096.385542168675,6024.096385542169
3249,0, Graduate, No,8,625, Approved,65060.24096385542,221686.7469879518,145783.1325301205,36144.57831325301,156626.5060240964,57831.32530120482
3250,2, Graduate, No,4,771, Approved,50602.409638554214,202409.63855421686,78313.2530120482,54216.867469879515,126506.02409638555,69879.51807228915
3251,2, Not Graduate, No,14,695, Approved,90361.44578313253,269879.5180722892,97590.36144578313,46987.951807228914,184337.34939759035,113253.01204819277
3252,4, Graduate, No,2,564, Approved,14457.831325301206,39759.03614457831,26506.024096385543,6024.096385542169,56626.50602409639,13253.012048192772
3253,4, Graduate, Yes,10,349, Rejected,75903.61445783133,174698.7951807229,45783.132530120485,148192.77108433735,198795.18072289156,68674.69879518072
3254,4, Graduate, Yes,4,797, Approved,3614.4578313253014,10843.373493975903,3614.4578313253014,4819.277108433735,7228.915662650603,4819.277108433735
3255,3, Graduate, No,8,391, Rejected,89156.6265060241,346987.9518072289,240963.85542168675,95180.72289156627,284337.3493975904,86746.98795180723
3256,5, Not Graduate, No,12,833, Approved,26506.024096385543,65060.24096385542,59036.14457831325,39759.03614457831,84337.34939759035,19277.10843373494
3257,5, Graduate, No,10,515, Rejected,48192.77108433735,109638.55421686747,7228.915662650603,77108.43373493975,119277.10843373495,66265.06024096385
3258,4, Graduate, Yes,16,671, Approved,32530.12048192771,125301.2048192771,73493.97590361445,44578.31325301205,67469.8795180723,48192.77108433735
3259,0, Not Graduate, Yes,4,404, Approved,24096.385542168675,83132.53012048193,59036.14457831325,19277.10843373494,50602.409638554214,36144.57831325301
3260,4, Not Graduate, No,6,537, Rejected,77108.43373493975,178313.2530120482,27710.843373493975,44578.31325301205,224096.38554216866,78313.2530120482
3261,5, Not Graduate, Yes,4,348, Approved,16867.469879518074,61445.78313253012,25301.204819277107,10843.373493975903,48192.77108433735,15662.650602409638
3262,0, Not Graduate, Yes,12,647, Approved,33734.93975903615,75903.61445783133,49397.590361445786,0.0,104819.27710843373,27710.843373493975
3263,2, Not Graduate, Yes,14,316, Rejected,98795.18072289157,345783.1325301205,280722.8915662651,193975.90361445784,213253.01204819276,51807.22891566265
3264,3, Not Graduate, No,14,638, Approved,108433.73493975903,321686.7469879518,63855.42168674699,0.0,377108.4337349398,62650.60240963855
3265,5, Not Graduate, Yes,12,363, Rejected,9638.55421686747,25301.204819277107,14457.831325301206,12048.192771084337,37349.39759036145,10843.373493975903
3266,4, Not Graduate, Yes,6,808, Approved,73493.97590361445,255421.68674698795,8433.734939759037,86746.98795180723,268674.6987951807,73493.97590361445
3267,4, Not Graduate, Yes,2,871, Approved,28915.66265060241,113253.01204819277,44578.31325301205,3614.4578313253014,85542.1686746988,42168.67469879518
3268,4, Graduate, Yes,12,607, Approved,72289.15662650602,204819.27710843374,184337.34939759035,38554.21686746988,266265.0602409639,46987.951807228914
3269,2, Not Graduate, Yes,6,571, Approved,95180.72289156627,271084.3373493976,97590.36144578313,63855.42168674699,215662.65060240965,97590.36144578313
3270,3, Graduate, Yes,18,446, Rejected,114457.8313253012,309638.5542168675,203614.4578313253,163855.421686747,353012.0481927711,121686.7469879518
3271,3, Not Graduate, Yes,20,436, Rejected,21686.746987951807,77108.43373493975,18072.289156626506,34939.75903614458,53012.048192771086,15662.650602409638
3272,3, Not Graduate, Yes,12,738, Approved,69879.51807228915,169879.51807228915,140963.85542168675,53012.048192771086,185542.1686746988,101204.81927710843
3273,3, Graduate, No,10,519, Rejected,33734.93975903615,113253.01204819277,84337.34939759035,42168.67469879518,92771.0843373494,18072.289156626506
3274,3, Graduate, Yes,8,531, Rejected,48192.77108433735,100000.0,44578.31325301205,89156.6265060241,183132.53012048194,71084.3373493976
3275,1, Not Graduate, No,18,578, Approved,12048.192771084337,40963.85542168675,27710.843373493975,4819.277108433735,37349.39759036145,14457.831325301206
3276,0, Graduate, No,20,578, Approved,109638.55421686747,254216.8674698795,71084.3373493976,74698.7951807229,406024.0963855422,67469.8795180723
3277,0, Graduate, No,14,442, Rejected,55421.68674698795,218072.2891566265,33734.93975903615,2409.6385542168673,187951.80722891566,39759.03614457831
3278,2, Not Graduate, No,6,751, Approved,93975.90361445783,203614.4578313253,209638.55421686746,75903.61445783133,245783.1325301205,140963.85542168675
3279,4, Graduate, Yes,10,353, Rejected,79518.07228915663,226506.02409638555,198795.18072289156,114457.8313253012,240963.85542168675,74698.7951807229
3280,5, Not Graduate, No,12,664, Approved,118072.2891566265,320481.9277108434,62650.60240963855,34939.75903614458,271084.3373493976,169879.51807228915
3281,1, Graduate, No,18,505, Rejected,89156.6265060241,320481.9277108434,26506.024096385543,28915.66265060241,269879.5180722892,46987.951807228914
3282,3, Graduate, Yes,10,571, Approved,51807.22891566265,200000.0,68674.69879518072,44578.31325301205,154216.8674698795,69879.51807228915
3283,2, Not Graduate, Yes,16,754, Approved,118072.2891566265,416867.4698795181,149397.5903614458,179518.07228915664,418072.2891566265,73493.97590361445
3284,5, Not Graduate, No,20,858, Approved,13253.012048192772,46987.951807228914,38554.21686746988,14457.831325301206,45783.132530120485,13253.012048192772
3285,3, Graduate, Yes,20,641, Approved,103614.4578313253,262650.6024096386,63855.42168674699,106024.09638554217,289156.6265060241,109638.55421686747
3286,0, Not Graduate, Yes,16,592, Approved,113253.01204819277,427710.843373494,112048.19277108433,142168.6746987952,367469.8795180723,69879.51807228915
3287,3, Graduate, Yes,14,432, Rejected,63855.42168674699,244578.31325301205,180722.89156626505,0.0,207228.9156626506,71084.3373493976
3288,1, Not Graduate, Yes,18,558, Approved,104819.27710843373,407228.9156626506,220481.92771084336,138554.2168674699,379518.0722891566,71084.3373493976
3289,3, Graduate, Yes,12,547, Rejected,57831.32530120482,171084.3373493976,125301.2048192771,8433.734939759037,118072.2891566265,28915.66265060241
3290,4, Not Graduate, No,18,732, Approved,53012.048192771086,118072.2891566265,28915.66265060241,28915.66265060241,181927.7108433735,53012.048192771086
3291,1, Graduate, Yes,12,784, Approved,65060.24096385542,232530.1204819277,60240.96385542169,21686.746987951807,244578.31325301205,78313.2530120482
3292,5, Not Graduate, Yes,10,605, Approved,101204.81927710843,384337.3493975904,227710.843373494,124096.38554216867,265060.2409638554,109638.55421686747
3293,1, Graduate, Yes,18,688, Approved,65060.24096385542,234939.7590361446,145783.1325301205,9638.55421686747,204819.27710843374,42168.67469879518
3294,3, Not Graduate, Yes,10,617, Approved,113253.01204819277,386746.9879518072,273493.9759036145,69879.51807228915,354216.8674698795,137349.39759036145
3295,0, Not Graduate, Yes,4,518, Approved,9638.55421686747,28915.66265060241,6024.096385542169,9638.55421686747,33734.93975903615,6024.096385542169
3296,0, Not Graduate, No,10,390, Rejected,45783.132530120485,178313.2530120482,71084.3373493976,68674.69879518072,114457.8313253012,55421.68674698795
3297,4, Graduate, No,4,370, Rejected,37349.39759036145,75903.61445783133,103614.4578313253,49397.590361445786,106024.09638554217,33734.93975903615
3298,3, Not Graduate, Yes,4,802, Approved,72289.15662650602,256626.5060240964,56626.50602409639,107228.9156626506,208433.73493975904,91566.26506024097
3299,2, Not Graduate, Yes,12,338, Rejected,81927.7108433735,186746.98795180724,119277.10843373495,14457.831325301206,262650.6024096386,102409.63855421687
3300,5, Not Graduate, No,6,658, Approved,62650.60240963855,140963.85542168675,97590.36144578313,61445.78313253012,137349.39759036145,67469.8795180723
3301,0, Not Graduate, No,12,595, Approved,22891.566265060243,80722.89156626505,36144.57831325301,38554.21686746988,59036.14457831325,20481.927710843374
3302,5, Graduate, Yes,20,594, Approved,43373.49397590361,102409.63855421687,53012.048192771086,77108.43373493975,89156.6265060241,54216.867469879515
3303,3, Graduate, Yes,14,611, Approved,18072.289156626506,49397.590361445786,7228.915662650603,24096.385542168675,57831.32530120482,25301.204819277107
3304,3, Not Graduate, No,8,799, Approved,24096.385542168675,69879.51807228915,36144.57831325301,37349.39759036145,66265.06024096385,12048.192771084337
3305,5, Graduate, No,20,497, Rejected,110843.3734939759,224096.38554216866,12048.192771084337,3614.4578313253014,291566.265060241,128915.6626506024
3306,0, Not Graduate, Yes,18,456, Rejected,73493.97590361445,191566.26506024096,155421.68674698795,130120.48192771085,230120.48192771085,106024.09638554217
3307,5, Not Graduate, No,8,396, Rejected,3614.4578313253014,6024.096385542169,4819.277108433735,3614.4578313253014,14457.831325301206,2409.6385542168673
3308,1, Graduate, No,10,770, Approved,9638.55421686747,27710.843373493975,10843.373493975903,10843.373493975903,34939.75903614458,13253.012048192772
3309,0, Not Graduate, No,16,797, Approved,39759.03614457831,108433.73493975903,36144.57831325301,77108.43373493975,124096.38554216867,39759.03614457831
3310,1, Not Graduate, No,20,586, Approved,69879.51807228915,225301.2048192771,169879.51807228915,36144.57831325301,187951.80722891566,72289.15662650602
3311,5, Not Graduate, No,16,604, Approved,102409.63855421687,281927.7108433735,302409.6385542169,198795.18072289156,295180.7228915663,57831.32530120482
3312,0, Not Graduate, Yes,8,799, Approved,49397.590361445786,154216.8674698795,44578.31325301205,8433.734939759037,113253.01204819277,32530.12048192771
3313,2, Graduate, No,4,763, Approved,93975.90361445783,318072.2891566265,26506.024096385543,101204.81927710843,200000.0,80722.89156626505
3314,0, Graduate, No,14,725, Approved,90361.44578313253,277108.4337349398,107228.9156626506,57831.32530120482,243373.4939759036,85542.1686746988
3315,2, Graduate, No,18,336, Rejected,27710.843373493975,106024.09638554217,21686.746987951807,9638.55421686747,62650.60240963855,18072.289156626506
3316,4, Graduate, Yes,6,495, Rejected,7228.915662650603,27710.843373493975,20481.927710843374,7228.915662650603,24096.385542168675,3614.4578313253014
3317,1, Not Graduate, No,20,431, Rejected,34939.75903614458,138554.2168674699,43373.49397590361,45783.132530120485,71084.3373493976,37349.39759036145
3318,5, Not Graduate, No,2,415, Rejected,10843.373493975903,26506.024096385543,7228.915662650603,20481.927710843374,34939.75903614458,8433.734939759037
3319,5, Graduate, Yes,6,451, Rejected,108433.73493975903,245783.1325301205,62650.60240963855,137349.39759036145,339759.0361445783,108433.73493975903
3320,1, Not Graduate, No,4,489, Rejected,57831.32530120482,172289.156626506,149397.5903614458,95180.72289156627,213253.01204819276,43373.49397590361
3321,1, Graduate, No,12,415, Rejected,19277.10843373494,55421.68674698795,9638.55421686747,7228.915662650603,46987.951807228914,18072.289156626506
3322,3, Not Graduate, No,12,425, Rejected,31325.301204819276,97590.36144578313,87951.80722891567,22891.566265060243,81927.7108433735,26506.024096385543
3323,4, Graduate, Yes,14,453, Rejected,21686.746987951807,55421.68674698795,20481.927710843374,28915.66265060241,56626.50602409639,19277.10843373494
3324,5, Graduate, Yes,20,634, Approved,53012.048192771086,142168.6746987952,71084.3373493976,87951.80722891567,183132.53012048194,51807.22891566265
3325,2, Not Graduate, No,20,519, Rejected,2409.6385542168673,3614.4578313253014,0.0,0.0,4819.277108433735,3614.4578313253014
3326,4, Not Graduate, Yes,6,353, Rejected,9638.55421686747,25301.204819277107,8433.734939759037,3614.4578313253014,34939.75903614458,14457.831325301206
3327,3, Graduate, No,4,767, Approved,18072.289156626506,38554.21686746988,24096.385542168675,4819.277108433735,44578.31325301205,16867.469879518074
3328,0, Not Graduate, Yes,14,473, Rejected,92771.0843373494,203614.4578313253,266265.0602409639,48192.77108433735,349397.5903614458,77108.43373493975
3329,5, Graduate, Yes,2,801, Approved,86746.98795180723,256626.5060240964,119277.10843373495,20481.927710843374,245783.1325301205,86746.98795180723
3330,4, Graduate, No,16,543, Rejected,12048.192771084337,27710.843373493975,2409.6385542168673,1204.8192771084337,24096.385542168675,12048.192771084337
3331,1, Graduate, No,12,714, Approved,75903.61445783133,207228.9156626506,121686.7469879518,50602.409638554214,297590.3614457831,102409.63855421687
3332,3, Graduate, No,12,830, Approved,22891.566265060243,49397.590361445786,55421.68674698795,13253.012048192772,63855.42168674699,25301.204819277107
3333,5, Graduate, No,4,401, Approved,53012.048192771086,184337.34939759035,2409.6385542168673,65060.24096385542,210843.3734939759,28915.66265060241
3334,0, Not Graduate, No,6,518, Rejected,109638.55421686747,318072.2891566265,190361.44578313254,13253.012048192772,425301.2048192771,68674.69879518072
3335,2, Graduate, Yes,20,367, Rejected,10843.373493975903,27710.843373493975,0.0,14457.831325301206,40963.85542168675,15662.650602409638
3336,0, Graduate, Yes,12,493, Rejected,55421.68674698795,144578.31325301205,54216.867469879515,8433.734939759037,195180.72289156626,43373.49397590361
3337,2, Graduate, Yes,14,505, Rejected,113253.01204819277,273493.9759036145,48192.77108433735,203614.4578313253,297590.3614457831,138554.2168674699
3338,5, Graduate, No,16,322, Rejected,83132.53012048193,319277.1084337349,246987.9518072289,118072.2891566265,206024.09638554216,113253.01204819277
3339,2, Graduate, No,8,735, Approved,3614.4578313253014,10843.373493975903,9638.55421686747,4819.277108433735,6024.096385542169,1204.8192771084337
3340,5, Graduate, Yes,2,622, Approved,22891.566265060243,80722.89156626505,50602.409638554214,2409.6385542168673,46987.951807228914,20481.927710843374
3341,4, Graduate, Yes,6,513, Rejected,53012.048192771086,197590.36144578314,65060.24096385542,90361.44578313253,157831.3253012048,68674.69879518072
3342,4, Not Graduate, Yes,16,585, Approved,14457.831325301206,49397.590361445786,10843.373493975903,10843.373493975903,27710.843373493975,10843.373493975903
3343,1, Graduate, Yes,10,813, Approved,12048.192771084337,36144.57831325301,34939.75903614458,6024.096385542169,39759.03614457831,9638.55421686747
3344,0, Graduate, No,18,622, Approved,37349.39759036145,125301.2048192771,15662.650602409638,60240.96385542169,86746.98795180723,19277.10843373494
3345,1, Graduate, Yes,16,899, Approved,25301.204819277107,75903.61445783133,28915.66265060241,26506.024096385543,53012.048192771086,26506.024096385543
3346,0, Not Graduate, No,2,459, Rejected,25301.204819277107,56626.50602409639,48192.77108433735,15662.650602409638,97590.36144578313,14457.831325301206
3347,4, Graduate, No,18,369, Rejected,113253.01204819277,401204.8192771084,248192.77108433735,67469.8795180723,387951.8072289157,86746.98795180723
3348,2, Not Graduate, No,6,601, Approved,116867.46987951807,454216.8674698795,3614.4578313253014,37349.39759036145,286746.9879518072,142168.6746987952
3349,4, Graduate, No,18,703, Approved,16867.469879518074,32530.12048192771,7228.915662650603,15662.650602409638,65060.24096385542,10843.373493975903
3350,2, Not Graduate, No,20,597, Approved,56626.50602409639,175903.61445783134,98795.18072289157,72289.15662650602,169879.51807228915,81927.7108433735
3351,3, Not Graduate, Yes,10,670, Approved,49397.590361445786,160240.9638554217,22891.566265060243,66265.06024096385,159036.14457831325,73493.97590361445
3352,4, Not Graduate, Yes,6,366, Rejected,14457.831325301206,33734.93975903615,39759.03614457831,3614.4578313253014,50602.409638554214,16867.469879518074
3353,5, Not Graduate, No,16,857, Approved,95180.72289156627,334939.7590361446,280722.8915662651,150602.4096385542,207228.9156626506,127710.84337349398
3354,2, Not Graduate, No,16,401, Rejected,79518.07228915663,180722.89156626505,163855.421686747,79518.07228915663,283132.5301204819,39759.03614457831
3355,0, Not Graduate, No,4,437, Approved,26506.024096385543,106024.09638554217,19277.10843373494,27710.843373493975,100000.0,24096.385542168675
3356,3, Not Graduate, No,8,882, Approved,66265.06024096385,212048.19277108434,69879.51807228915,93975.90361445783,244578.31325301205,37349.39759036145
3357,4, Graduate, No,8,392, Rejected,61445.78313253012,186746.98795180724,80722.89156626505,97590.36144578313,163855.421686747,80722.89156626505
3358,2, Not Graduate, Yes,10,421, Rejected,46987.951807228914,92771.0843373494,116867.46987951807,90361.44578313253,169879.51807228915,25301.204819277107
3359,5, Graduate, No,6,722, Approved,2409.6385542168673,4819.277108433735,3614.4578313253014,3614.4578313253014,4819.277108433735,1204.8192771084337
3360,4, Graduate, No,10,692, Approved,69879.51807228915,177108.43373493975,27710.843373493975,121686.7469879518,213253.01204819276,46987.951807228914
3361,5, Not Graduate, No,2,537, Rejected,100000.0,249397.5903614458,101204.81927710843,172289.156626506,237349.39759036145,93975.90361445783
3362,5, Graduate, Yes,8,676, Approved,31325.301204819276,66265.06024096385,80722.89156626505,9638.55421686747,86746.98795180723,15662.650602409638
3363,1, Graduate, No,6,817, Approved,25301.204819277107,97590.36144578313,55421.68674698795,34939.75903614458,59036.14457831325,34939.75903614458
3364,4, Not Graduate, No,20,433, Rejected,46987.951807228914,130120.48192771085,56626.50602409639,19277.10843373494,174698.7951807229,27710.843373493975
3365,1, Graduate, Yes,6,524, Rejected,62650.60240963855,196385.5421686747,132530.1204819277,40963.85542168675,249397.5903614458,55421.68674698795
3366,3, Not Graduate, Yes,20,490, Rejected,93975.90361445783,293975.9036144578,80722.89156626505,61445.78313253012,213253.01204819276,49397.590361445786
3367,3, Not Graduate, Yes,4,595, Approved,65060.24096385542,172289.156626506,49397.590361445786,33734.93975903615,232530.1204819277,59036.14457831325
3368,2, Not Graduate, No,2,835, Approved,34939.75903614458,132530.1204819277,59036.14457831325,38554.21686746988,138554.2168674699,16867.469879518074
3369,4, Graduate, No,6,850, Approved,85542.1686746988,340963.8554216867,67469.8795180723,85542.1686746988,313253.0120481928,116867.46987951807
3370,1, Graduate, Yes,4,409, Approved,9638.55421686747,30120.481927710844,15662.650602409638,12048.192771084337,37349.39759036145,10843.373493975903
3371,5, Graduate, Yes,10,760, Approved,40963.85542168675,154216.8674698795,118072.2891566265,51807.22891566265,132530.1204819277,55421.68674698795
3372,1, Graduate, Yes,14,344, Rejected,81927.7108433735,212048.19277108434,66265.06024096385,67469.8795180723,218072.2891566265,92771.0843373494
